2018-01-02,"51,380","51,400","50,780","51,020","49,848.00","50,264.0050,755.00","53,324","51,051","8,474,250"
2018-01-03,"52,540","52,560","51,420","51,620","50,232.00","50,364.0050,794.00","53,330","51,085","10,013,500"
2018-01-04,"52,120","52,180","50,640","51,080","50,808.00","50,352.0050,781.00","53,326","51,110","11,695,450"
2018-01-05,"51,300","52,120","51,200","52,120","51,360.00","50,408.0050,824.00","53,315","51,145","9,481,150"
2018-01-08,"52,400","52,520","51,500","52,020","51,572.00","50,522.0050,924.00","53,271","51,173","8,383,650"
2018-01-09,"51,460","51,720","49,980","50,400","51,448.00","50,648.0050,907.00","53,198","51,185","18,013,600"
2018-01-10,"50,500","50,520","48,640","48,840","50,892.00","50,562.0050,749.00","53,112","51,176","18,566,800"
2018-01-11,"48,200","49,260","48,020","48,240","50,324.00","50,566.0050,572.00","53,017","51,157","25,123,800"
2018-01-12,"48,240","48,480","46,760","48,200","49,540.00","50,450.0050,377.00","52,907","51,138","27,270,450"
2018-01-15,"48,800","48,980","47,920","48,540","48,844.00","50,208.0050,238.00","52,804","51,121","10,096,000"
2018-01-16,"48,760","50,140","48,620","50,000","48,764.00","50,106.0050,185.00","52,754","51,114","20,389,650"
2018-01-17,"50,020","50,020","49,060","49,620","48,920.00","49,906.0050,135.00","52,684","51,104","11,053,050"
2018-01-18,"50,020","50,640","49,820","49,900","49,252.00","49,788.0050,070.00","52,610","51,093","14,848,850"
2018-01-19,"50,380","50,380","49,040","49,320","49,476.00","49,508.0049,958.00","52,532","51,079","9,219,950"
2018-01-22,"48,640","48,680","47,960","48,240","49,416.00","49,130.0049,826.00","52,437","51,057","12,520,900"
2018-01-23,"48,660","49,160","48,300","49,160","49,248.00","49,006.0049,827.00","52,383","51,050","13,532,700"
2018-01-24,"48,860","49,700","48,560","49,340","49,192.00","49,056.0049,809.00","52,321","51,046","9,550,500"
2018-01-25,"49,220","50,360","49,160","50,260","49,264.00","49,258.0049,912.00","52,258","51,050","11,160,350"
2018-01-26,"50,500","50,780","49,840","50,780","49,556.00","49,516.0049,983.00","52,186","51,075","10,350,100"
2018-01-29,"51,200","51,480","50,900","51,220","50,152.00","49,784.0049,996.00","52,086","51,100","11,838,800"
2018-01-30,"50,440","50,640","49,780","49,800","50,280.00","49,764.0049,935.00","51,965","51,110","12,284,550"
2018-01-31,"50,020","54,140","49,600","49,900","50,392.00","49,792.0049,849.00","51,857","51,117","64,681,300"
2018-02-01,"50,620","50,960","49,720","49,820","50,304.00","49,784.0049,786.00","51,748","51,134","27,609,450"
2018-02-02,"49,380","49,400","47,700","47,700","49,688.00","49,622.0049,565.00","51,608","51,134","29,260,350"
2018-02-05,"46,500","48,320","46,000","47,920","49,028.00","49,590.0049,360.00","51,461","51,137","28,357,900"
2018-02-06,"46,600","47,920","46,580","47,420","48,552.00","49,416.0049,211.00","51,312","51,135","19,406,450"
2018-02-07,"48,240","48,260","45,800","45,800","47,732.00","49,062.0049,059.00","51,135","51,131","23,448,050"
2018-02-08,"46,120","46,620","45,980","46,000","46,968.00","48,636.0048,947.00","50,962","51,132","23,251,050"
2018-02-09,"44,440","45,180","44,420","44,700","46,368.00","48,028.0048,772.00","50,775","51,132","17,465,000"
2018-02-12,"45,100","46,320","45,040","45,720","45,928.00","47,478.0048,631.00","50,615","51,138","15,754,950"
2018-02-13,"46,200","48,060","46,200","47,540","45,952.00","47,252.0048,508.00","50,478","51,149","18,923,250"
2018-02-14,"48,080","49,100","47,940","49,000","46,592.00","47,162.0048,477.00","50,364","51,166","18,905,900"
2018-02-19,"49,800","49,800","47,860","48,380","47,068.00","47,018.0048,401.00","50,250","51,178","15,353,450"
2018-02-20,"48,040","48,160","47,220","47,400","47,608.00","46,988.0048,305.00","50,119","51,183","10,122,600"
2018-02-21,"47,280","47,580","46,840","47,280","47,920.00","46,924.0048,257.00","49,974","51,185","12,880,200"
2018-02-22,"47,260","47,260","46,760","46,760","47,764.00","46,858.0048,137.00","49,832","51,179","8,869,950"
2018-02-23,"46,760","47,800","46,760","47,220","47,408.00","47,000.0048,031.00","49,695","51,177","12,423,300"
2018-02-26,"47,280","47,560","47,080","47,380","47,208.00","47,138.0047,887.00","49,607","51,180","9,560,650"
2018-02-27,"48,360","48,380","47,380","47,380","47,204.00","47,406.0047,717.00","49,509","51,190","9,830,550"
2018-02-28,"47,380","48,100","47,000","47,060","47,160.00","47,540.0047,509.00","49,416","51,198","15,162,350"
2018-03-02,"46,580","46,800","46,000","46,020","47,012.00","47,388.0047,320.00","49,337","51,197","13,265,500"
2018-03-05,"45,820","46,160","45,080","45,200","46,608.00","47,008.0047,085.00","49,243","51,188","14,100,950"
2018-03-06,"45,920","47,100","45,820","47,020","46,536.00","46,872.0046,945.00","49,171","51,192","15,423,350"
2018-03-07,"48,200","48,900","47,220","48,620","46,784.00","46,994.0046,991.00","49,127","51,214","21,427,050"
2018-03-08,"49,200","49,480","48,080","49,200","47,212.00","47,186.0047,055.00","49,113","51,234","19,463,650"
2018-03-09,"49,440","50,540","49,240","49,740","47,956.00","47,484.0047,171.00","49,096","51,257","14,304,400"
2018-03-12,"50,560","50,780","49,580","49,740","48,864.00","47,736.0047,368.00","49,059","51,270","8,688,950"
2018-03-13,"50,760","51,660","50,360","51,660","49,792.00","48,164.0047,651.00","49,057","51,292","20,098,700"
2018-03-14,"51,020","52,000","51,000","51,760","50,420.00","48,602.0048,004.00","49,051","51,308","12,713,250"
2018-03-15,"52,000","52,020","51,020","51,540","50,888.00","49,050.0048,295.00","49,055","51,324","8,882,450"
2018-03-16,"51,220","51,420","50,240","51,140","51,168.00","49,562.0048,475.00","49,056","51,337","12,184,900"
2018-03-19,"50,620","51,340","50,440","50,740","51,368.00","50,116.0048,562.00","49,058","51,341","8,218,850"
2018-03-20,"50,700","51,200","50,100","51,200","51,276.00","50,534.0048,703.00","49,058","51,347","8,193,250"
2018-03-21,"51,780","51,780","51,060","51,060","51,136.00","50,778.0048,886.00","49,050","51,335","8,905,200"
2018-03-22,"51,060","51,780","51,040","51,780","51,184.00","51,036.0049,111.00","49,065","51,333","8,454,100"
2018-03-23,"50,340","50,720","49,600","49,720","50,900.00","51,034.0049,259.00","49,074","51,312","14,854,950"
2018-03-26,"49,420","50,280","49,040","50,280","50,808.00","51,088.0049,412.00","49,084","51,291","10,057,750"
2018-03-27,"50,320","50,460","49,080","49,980","50,564.00","50,920.0049,542.00","49,114","51,266","11,874,000"
2018-03-28,"49,100","49,100","48,340","48,700","50,092.00","50,614.0049,608.00","49,103","51,225","15,159,450"
2018-03-29,"48,700","49,560","48,320","49,040","49,544.00","50,364.0049,707.00","49,071","51,203","10,067,000"
2018-03-30,"49,080","49,900","49,080","49,220","49,444.00","50,172.0049,867.00","49,041","51,182","7,777,100"
2018-04-02,"49,000","49,220","48,500","48,540","49,096.00","49,952.0050,034.00","48,989","51,160","7,115,650"
2018-04-03,"47,880","48,140","47,280","48,120","48,724.00","49,644.0050,089.00","48,940","51,133","12,768,250"
2018-04-04,"48,160","48,260","46,920","46,920","48,368.00","49,230.0050,004.00","48,853","51,084","12,384,200"
2018-04-05,"47,400","49,380","47,340","48,740","48,308.00","48,926.0049,981.00","48,799","51,035","13,245,600"
2018-04-06,"48,000","48,580","47,400","48,400","48,144.00","48,794.0049,914.00","48,765","50,982","12,532,700"
2018-04-09,"48,260","49,440","48,200","49,200","48,276.00","48,686.0049,887.00","48,771","50,942","9,950,400"
2018-04-10,"48,540","49,220","48,040","48,880","48,428.00","48,576.0049,748.00","48,782","50,900","10,984,350"
2018-04-11,"49,900","49,900","48,600","48,860","48,816.00","48,592.0049,603.00","48,793","50,850","10,051,100"
2018-04-12,"49,440","49,440","48,880","49,000","48,868.00","48,588.0049,476.00","48,801","50,802","12,466,250"
2018-04-13,"49,600","50,180","49,400","49,800","49,148.00","48,646.0049,409.00","48,797","50,776","10,278,300"
2018-04-16,"50,320","50,600","49,860","50,340","49,376.00","48,826.0049,389.00","48,809","50,747","7,877,450"
2018-04-17,"50,240","50,540","49,820","49,980","49,596.00","49,012.0049,328.00","48,811","50,711","7,772,000"
2018-04-18,"51,000","51,360","50,580","51,360","50,096.00","49,456.0049,343.00","48,845","50,688","13,462,600"
2018-04-19,"52,000","52,980","51,540","52,780","50,852.00","49,860.0049,393.00","48,920","50,679","17,190,550"
2018-04-20,"51,800","52,260","51,420","51,620","51,216.00","50,182.0049,488.00","48,961","50,672","11,761,000"
2018-04-23,"51,000","52,080","51,000","51,900","51,528.00","50,452.0049,569.00","49,004","50,663","11,619,000"
2018-04-24,"51,840","51,860","50,080","50,460","51,624.00","50,610.0049,593.00","49,007","50,633","15,770,300"
2018-04-25,"49,220","50,500","49,220","50,400","51,432.00","50,764.0049,678.00","49,001","50,594","16,614,600"
2018-04-26,"50,420","52,160","50,400","52,140","51,304.00","51,078.0049,833.00","49,016","50,551","18,046,550"
2018-04-27,"53,380","53,640","52,440","53,000","51,580.00","51,398.0050,022.00","49,070","50,518","30,310,800"
2018-04-30,"53,000","53,000","53,000","53,000","51,800.00","51,664.0050,245.00","49,121","50,489",0
2018-05-02,"53,000","53,000","53,000","53,000","52,308.00","51,966.0050,489.00","49,174","50,461",0
2018-05-03,"53,000","53,000","53,000","53,000","52,828.00","52,130.0050,793.00","49,263","50,435",0
2018-05-04,"53,000","53,900","51,800","51,900","52,780.00","52,042.0050,951.00","49,329","50,395","39,565,391"
2018-05-08,"52,600","53,200","51,900","52,600","52,700.00","52,140.0051,161.00","49,415","50,364","23,104,720"
2018-05-09,"52,600","52,800","50,900","50,900","52,280.00","52,040.0051,246.00","49,500","50,318","16,128,305"
2018-05-10,"51,700","51,700","50,600","51,600","52,000.00","52,154.0051,382.00","49,594","50,278","13,905,263"
2018-05-11,"52,000","52,200","51,200","51,300","51,660.00","52,244.0051,504.00","49,704","50,240","10,314,997"
2018-05-14,"51,000","51,100","49,900","50,100","51,300.00","52,040.0051,559.00","49,777","50,196","14,909,272"
2018-05-15,"50,200","50,400","49,100","49,200","50,620.00","51,660.0051,529.00","49,804","50,141","18,709,146"
2018-05-16,"49,200","50,200","49,150","49,850","50,410.00","51,345.0051,504.50","49,819","50,091","15,918,683"
2018-05-17,"50,300","50,500","49,400","49,400","49,970.00","50,985.0051,475.50","49,836","50,043","10,365,440"
2018-05-18,"49,900","49,900","49,350","49,500","49,610.00","50,635.0051,382.50","49,871","49,995","6,706,570"
2018-05-21,"49,650","50,200","49,100","50,000","49,590.00","50,445.0051,243.50","49,916","49,945","9,020,998"
2018-05-23,"50,600","52,000","50,400","51,800","50,110.00","50,365.0051,252.50","50,000","49,916","17,095,490"
2018-05-24,"52,000","52,000","51,100","51,400","50,420.00","50,415.0051,227.50","50,070","49,882","8,289,275"
2018-05-25,"51,000","52,800","50,800","52,700","51,080.00","50,525.0051,339.50","50,158","49,883","15,207,266"
2018-05-28,"52,500","53,000","52,000","52,300","51,640.00","50,625.0051,434.50","50,240","49,874","9,787,820"
2018-05-29,"52,200","52,500","51,300","51,300","51,900.00","50,745.0051,392.50","50,311","49,864","8,480,437"
2018-05-30,"51,300","51,500","49,100","49,500","51,440.00","50,775.0051,217.50","50,369","49,853","20,498,098"
2018-05-31,"50,400","50,800","49,850","50,700","51,300.00","50,860.0051,102.50","50,461","49,852","63,491,109"
2018-06-01,"50,500","51,700","49,950","51,300","51,020.00","51,050.0051,017.50","50,532","49,851","13,038,499"
2018-06-04,"50,800","51,200","50,700","51,100","50,780.00","51,210.0050,922.50","50,573","49,850","9,767,171"
2018-06-05,"51,100","51,400","50,400","51,300","50,780.00","51,340.0050,892.50","50,608","49,861","9,144,100"
2018-06-07,"51,800","51,800","50,500","50,600","51,000.00","51,220.0050,792.50","50,623","49,859","13,590,016"
2018-06-08,"50,200","50,400","49,600","49,650","50,790.00","51,045.0050,730.00","50,621","49,840","16,951,706"
2018-06-11,"49,750","50,300","49,350","49,900","50,510.00","50,765.0050,645.00","50,592","49,824","10,571,312"
2018-06-12,"49,700","49,800","49,250","49,400","50,170.00","50,475.0050,550.00","50,552","49,802","12,110,569"
2018-06-14,"49,000","49,000","48,200","48,200","49,550.00","50,165.0050,455.00","50,497","49,776","20,971,729"
2018-06-15,"48,500","48,700","47,650","47,650","48,960.00","49,980.0050,377.50","50,439","49,747","17,080,892"
2018-06-18,"47,600","47,650","46,200","46,600","48,350.00","49,570.0050,215.00","50,370","49,714","16,661,870"
2018-06-19,"47,200","47,350","46,500","47,000","47,770.00","49,140.0050,095.00","50,300","49,679","15,217,971"
2018-06-20,"47,450","47,600","46,850","47,000","47,290.00","48,730.0049,970.00","50,232","49,641","12,959,316"
2018-06-21,"47,900","47,900","47,050","47,050","47,060.00","48,305.0049,822.50","50,153","49,609","10,015,541"
2018-06-22,"47,000","47,250","46,200","47,250","46,980.00","47,970.0049,595.00","50,112","49,593","10,298,006"
2018-06-25,"47,050","47,050","46,150","46,650","46,990.00","47,670.0049,357.50","50,051","49,568","10,587,711"
2018-06-26,"45,900","47,300","45,900","47,000","46,990.00","47,380.0049,072.50","50,002","49,558","11,223,166"
2018-06-27,"47,450","48,500","47,000","47,950","47,180.00","47,235.0048,855.00","49,989","49,546","15,274,752"
2018-06-28,"46,850","47,150","46,600","46,800","47,130.00","47,095.0048,630.00","49,952","49,511","12,784,800"
2018-06-29,"46,250","47,150","46,200","46,650","47,010.00","46,995.0048,487.50","49,909","49,475","14,099,635"
2018-07-02,"46,500","47,150","45,500","45,550","46,790.00","46,890.0048,230.00","49,859","49,424","13,112,253"
2018-07-03,"45,750","46,450","45,750","46,150","46,620.00","46,805.0047,972.50","49,826","49,383","10,959,655"
2018-07-04,"46,700","47,050","46,050","46,250","46,280.00","46,730.0047,730.00","49,815","49,334","8,776,763"
2018-07-05,"46,100","46,550","45,600","45,950","46,110.00","46,620.0047,462.50","49,769","49,284","7,039,773"
2018-07-06,"45,500","45,850","44,650","44,900","45,760.00","46,385.0047,177.50","49,710","49,238","17,843,706"
2018-07-09,"45,500","46,100","45,200","45,600","45,770.00","46,280.0046,975.00","49,650","49,211","11,602,464"
2018-07-10,"46,200","46,550","46,100","46,300","45,800.00","46,210.0046,795.00","49,607","49,195","10,528,665"
2018-07-11,"46,400","46,450","45,400","46,000","45,750.00","46,015.0046,625.00","49,560","49,176","11,224,077"
2018-07-12,"45,900","46,250","45,450","45,500","45,660.00","45,885.0046,490.00","49,501","49,151","11,828,104"
2018-07-13,"45,800","46,500","45,750","46,500","45,980.00","45,870.0046,432.50","49,446","49,122","11,543,389"
2018-07-16,"46,800","46,800","46,000","46,050","46,070.00","45,920.0046,405.00","49,375","49,092","7,678,719"
2018-07-17,"46,150","46,200","45,600","45,850","45,980.00","45,890.0046,347.50","49,306","49,058","8,892,953"
2018-07-18,"46,700","47,200","46,450","46,550","46,090.00","45,920.0046,325.00","49,226","49,035","10,952,645"
2018-07-19,"47,050","47,200","46,600","46,900","46,370.00","46,015.0046,317.50","49,128","49,024","9,880,128"
2018-07-20,"47,000","47,600","46,700","47,450","46,560.00","46,270.0046,327.50","49,058","49,010","10,474,547"
2018-07-23,"47,100","47,200","46,150","46,500","46,650.00","46,360.0046,320.00","48,968","48,986","10,823,782"
2018-07-24,"46,350","46,600","45,950","46,150","46,710.00","46,345.0046,277.50","48,897","48,952","8,261,363"
2018-07-25,"46,250","46,550","45,900","46,150","46,630.00","46,360.0046,187.50","48,826","48,913","7,222,471"
2018-07-26,"46,100","47,000","46,000","46,900","46,630.00","46,500.0046,192.50","48,738","48,877","7,374,946"
2018-07-27,"46,450","47,000","46,450","46,900","46,520.00","46,540.0046,205.00","48,637","48,853","4,762,460"
2018-07-30,"46,550","46,800","46,350","46,500","46,520.00","46,585.0046,252.50","48,528","48,825","5,723,035"
2018-07-31,"46,200","46,450","46,000","46,250","46,540.00","46,625.0046,257.50","48,416","48,795","8,033,607"
2018-08-01,"46,050","46,850","46,050","46,550","46,620.00","46,625.0046,272.50","48,308","48,786","7,484,499"
2018-08-02,"46,550","46,800","45,500","45,550","46,350.00","46,490.0046,252.50","48,203","48,766","8,560,924"
2018-08-03,"45,850","45,900","45,450","45,750","46,120.00","46,320.0046,295.00","48,088","48,752","8,274,944"
2018-08-06,"46,150","46,150","45,750","45,800","45,980.00","46,250.0046,305.00","48,003","48,752","6,771,979"
2018-08-07,"46,300","46,750","45,900","46,700","46,070.00","46,305.0046,325.00","47,922","48,758","9,058,174"
2018-08-08,"47,000","47,000","46,550","46,800","46,120.00","46,370.0046,365.00","47,847","48,775","6,429,338"
2018-08-09,"47,000","47,050","46,450","46,900","46,390.00","46,370.0046,435.00","47,793","48,785","12,010,886"
2018-08-10,"46,150","46,400","44,850","45,400","46,320.00","46,220.0046,380.00","47,730","48,767","16,670,643"
2018-08-13,"44,950","45,100","44,650","45,050","46,170.00","46,075.0046,330.00","47,650","48,734","9,803,831"
2018-08-14,"44,850","45,400","44,850","45,150","45,860.00","45,965.0046,295.00","47,579","48,707","6,409,259"
2018-08-16,"43,800","44,650","43,700","44,250","45,350.00","45,735.0046,180.00","47,492","48,681","10,088,229"
2018-08-17,"44,050","44,400","44,050","44,100","44,790.00","45,590.0046,040.00","47,393","48,655","6,808,747"
2018-08-20,"43,500","44,200","43,500","43,850","44,480.00","45,400.0045,860.00","47,261","48,630","7,289,124"
2018-08-21,"43,700","44,900","43,700","44,800","44,430.00","45,300.0045,775.00","47,151","48,610","9,520,270"
2018-08-22,"45,150","46,200","44,900","46,100","44,620.00","45,240.0045,772.50","47,041","48,600","11,641,656"
2018-08-23,"46,150","46,200","45,700","46,200","45,010.00","45,180.0045,775.00","46,939","48,590","6,730,918"
2018-08-24,"45,900","46,400","45,550","46,150","45,420.00","45,105.0045,737.50","46,853","48,582","6,582,535"
2018-08-27,"46,100","46,550","46,000","46,300","45,910.00","45,195.0045,707.50","46,800","48,584","5,263,782"
2018-08-28,"46,800","46,950","46,300","46,550","46,260.00","45,345.0045,710.00","46,731","48,596","7,365,976"
2018-08-29,"46,750","46,800","46,400","46,800","46,400.00","45,510.0045,737.50","46,656","48,594","5,572,374"
2018-08-30,"46,950","47,950","46,700","47,650","46,690.00","45,850.0045,792.50","46,598","48,586","12,193,231"
2018-08-31,"47,100","48,450","47,000","48,450","47,150.00","46,285.0045,937.50","46,551","48,580","13,577,454"
2018-09-03,"48,200","48,300","47,300","47,450","47,380.00","46,645.0046,022.50","46,498","48,560","8,595,084"
2018-09-04,"47,550","47,800","47,200","47,650","47,600.00","46,930.0046,115.00","46,465","48,543","6,791,255"
2018-09-05,"47,300","47,450","46,400","46,600","47,560.00","46,980.0046,110.00","46,410","48,501","9,139,998"
2018-09-06,"46,200","46,400","45,800","46,100","47,250.00","46,970.0046,075.00","46,355","48,454","9,040,553"
2018-09-07,"44,500","45,200","44,400","44,900","46,540.00","46,845.0045,975.00","46,300","48,398","18,285,508"
2018-09-10,"45,450","45,550","45,000","45,500","46,150.00","46,765.0045,980.00","46,264","48,351","9,979,838"
2018-09-11,"45,550","45,900","45,050","45,050","45,630.00","46,615.0045,980.00","46,238","48,304","9,865,790"
2018-09-12,"44,900","45,100","44,500","44,550","45,220.00","46,390.0045,950.00","46,198","48,249","12,995,269"
2018-09-13,"44,550","44,750","44,000","44,050","44,810.00","46,030.0045,940.00","46,148","48,190","18,277,942"
2018-09-14,"45,000","45,850","44,900","45,850","45,000.00","45,770.0046,027.50","46,128","48,141","12,446,344"
2018-09-17,"45,550","45,800","44,900","45,150","44,930.00","45,540.0046,092.50","46,093","48,103","8,123,384"
2018-09-18,"44,950","45,900","44,700","45,500","45,020.00","45,325.0046,127.50","46,074","48,063","9,987,090"
2018-09-19,"46,000","46,200","45,700","46,150","45,340.00","45,280.0046,130.00","46,060","48,031","9,367,454"
2018-09-20,"46,850","47,600","46,400","47,250","45,980.00","45,395.0046,182.50","46,048","48,019","13,536,966"
2018-09-21,"46,550","47,550","46,550","47,400","46,290.00","45,645.0046,245.00","46,058","48,005","14,476,906"
2018-09-27,"46,950","47,500","46,450","47,500","46,760.00","45,845.0046,305.00","46,073","47,991","15,804,586"
2018-09-28,"47,250","47,250","46,300","46,450","46,950.00","45,985.0046,300.00","46,088","47,973","11,270,515"
2018-10-01,"46,450","46,800","45,800","46,350","46,990.00","46,165.0046,277.50","46,091","47,959","6,354,983"
2018-10-02,"46,450","46,700","45,700","45,700","46,680.00","46,330.0046,180.00","46,082","47,948","6,607,188"
2018-10-04,"45,150","45,600","44,700","44,700","46,140.00","46,215.0045,992.50","46,061","47,915","11,865,327"
2018-10-05,"44,800","45,500","44,550","44,700","45,580.00","46,170.0045,855.00","46,058","47,884","10,544,165"
2018-10-08,"44,200","45,200","44,200","44,950","45,280.00","46,115.0045,720.00","46,047","47,849","6,759,464"
2018-10-10,"45,250","45,500","44,500","45,300","45,070.00","46,030.0045,655.00","46,030","47,819","10,341,349"
2018-10-11,"44,000","44,650","43,100","43,100","44,550.00","45,615.0045,505.00","45,982","47,771","19,324,537"
2018-10-12,"43,200","44,650","43,200","44,000","44,410.00","45,275.0045,460.00","45,957","47,729","12,640,906"
2018-10-15,"44,050","44,050","43,350","43,800","44,230.00","44,905.0045,375.00","45,912","47,679","7,434,522"
2018-10-16,"43,700","44,150","43,350","43,600","43,960.00","44,620.0045,302.50","45,871","47,623","6,825,677"
2018-10-17,"44,150","44,500","44,000","44,150","43,730.00","44,400.0045,282.50","45,843","47,574","8,306,193"
2018-10-18,"43,950","44,450","43,700","44,050","43,920.00","44,235.0045,282.50","45,801","47,513","8,347,725"
2018-10-19,"43,900","44,150","43,450","43,900","43,900.00","44,155.0045,185.00","45,751","47,439","7,842,520"
2018-10-22,"43,450","43,950","43,200","43,550","43,850.00","44,040.0045,105.00","45,686","47,372","8,357,648"
2018-10-23,"43,300","43,450","42,550","43,050","43,740.00","43,850.0044,982.50","45,628","47,298","9,531,231"
2018-10-24,"43,050","43,100","42,250","42,550","43,420.00","43,575.0044,802.50","45,568","47,232","13,522,825"
2018-10-25,"40,600","41,550","40,550","41,000","42,810.00","43,365.0044,490.00","45,483","47,154","19,338,170"
2018-10-26,"41,100","41,300","40,400","41,000","42,230.00","43,065.0044,170.00","45,384","47,061","14,413,864"
2018-10-29,"40,850","41,950","40,550","41,400","41,800.00","42,825.0043,865.00","45,293","46,965","14,460,521"
2018-10-30,"41,400","43,000","41,000","42,350","41,660.00","42,700.0043,660.00","45,223","46,876","14,205,190"
2018-10-31,"42,900","43,350","41,700","42,400","41,630.00","42,525.0043,462.50","45,159","46,788","17,621,480"
2018-11-01,"42,450","42,950","42,150","42,150","41,860.00","42,335.0043,285.00","45,086","46,697","13,423,132"
2018-11-02,"43,050","44,250","42,800","44,150","42,490.00","42,360.0043,257.50","45,063","46,633","16,517,112"
2018-11-05,"43,750","43,800","42,900","43,800","42,970.00","42,385.0043,212.50","45,030","46,559","9,426,777"
2018-11-06,"43,750","43,800","42,950","43,750","43,250.00","42,455.0043,152.50","44,996","46,500","7,713,625"
2018-11-07,"43,600","44,500","43,400","44,000","43,570.00","42,600.0043,087.50","44,951","46,436","11,553,998"
2018-11-08,"44,900","45,050","44,050","44,050","43,950.00","42,905.0043,135.00","44,905","46,376","12,617,397"
2018-11-09,"44,450","44,850","43,900","44,300","43,980.00","43,235.0043,150.00","44,862","46,328","7,318,500"
2018-11-12,"43,850","45,250","43,700","45,200","44,260.00","43,615.0043,220.00","44,858","46,294","8,552,566"
2018-11-13,"43,900","44,500","43,400","44,500","44,410.00","43,830.0043,265.00","44,849","46,250","9,311,126"
2018-11-14,"44,500","44,500","43,800","44,100","44,430.00","44,000.0043,262.50","44,832","46,205","6,783,344"
2018-11-15,"44,050","44,350","43,500","44,250","44,470.00","44,210.0043,272.50","44,832","46,162","5,864,067"
2018-11-16,"44,600","44,750","43,700","44,000","44,410.00","44,195.0043,277.50","44,830","46,112","7,777,124"
2018-11-19,"44,050","44,250","43,450","43,650","44,100.00","44,180.0043,282.50","44,827","46,044","7,538,720"
2018-11-20,"42,450","43,000","42,100","42,800","43,760.00","44,085.0043,270.00","44,793","45,972","9,420,664"
2018-11-21,"41,800","42,300","41,800","42,100","43,360.00","43,895.0043,247.50","44,727","45,884","10,769,589"
2018-11-22,"42,000","42,650","42,000","42,450","43,000.00","43,735.0043,320.00","44,664","45,802","5,970,796"
2018-11-23,"42,450","42,600","41,900","42,400","42,680.00","43,545.0043,390.00","44,602","45,728","5,192,638"
2018-11-26,"42,150","42,800","42,100","42,600","42,470.00","43,285.0043,450.00","44,540","45,670","6,613,009"
2018-11-27,"42,900","43,100","42,500","43,050","42,520.00","43,140.0043,485.00","44,482","45,606","8,367,091"
2018-11-28,"42,800","43,200","42,750","43,150","42,730.00","43,045.0043,522.50","44,421","45,538","6,943,099"
2018-11-29,"43,850","43,850","42,900","43,150","42,870.00","42,935.0043,572.50","44,346","45,472","8,473,511"
2018-11-30,"43,450","44,000","41,750","41,850","42,760.00","42,720.0043,457.50","44,236","45,393","19,775,519"
2018-12-03,"42,750","43,400","42,400","43,250","42,890.00","42,680.0043,430.00","44,166","45,332","12,110,702"
2018-12-04,"42,650","42,900","41,900","42,150","42,710.00","42,615.0043,350.00","44,074","45,270","14,347,746"
2018-12-05,"40,900","41,750","40,850","41,450","42,370.00","42,550.0043,222.50","43,988","45,199","12,631,983"
2018-12-06,"40,600","41,100","40,450","40,500","41,840.00","42,355.0043,045.00","43,895","45,125","14,251,826"
2018-12-07,"40,900","41,400","40,850","40,950","41,660.00","42,210.0042,877.50","43,829","45,065","11,433,083"
2018-12-10,"40,450","40,650","40,000","40,200","41,050.00","41,970.0042,627.50","43,741","45,003","14,892,263"
2018-12-11,"40,600","40,700","40,200","40,250","40,670.00","41,690.0042,415.00","43,661","44,950","10,638,766"
2018-12-12,"40,250","40,700","40,150","40,450","40,470.00","41,420.0042,232.50","43,593","44,895","12,024,279"
2018-12-13,"40,650","40,750","40,000","40,000","40,370.00","41,105.0042,020.00","43,525","44,837","26,254,646"
2018-12-14,"40,200","40,200","38,700","38,950","39,970.00","40,815.0041,767.50","43,410","44,769","19,671,783"
2018-12-17,"38,650","39,600","38,650","39,150","39,760.00","40,405.0041,542.50","43,310","44,702","11,532,968"
2018-12-18,"38,300","39,200","38,300","38,900","39,490.00","40,080.0041,347.50","43,200","44,637","11,042,101"
2018-12-19,"38,900","39,350","38,850","39,100","39,220.00","39,845.0041,197.50","43,083","44,571","9,942,037"
2018-12-20,"38,600","39,100","38,500","38,650","38,950.00","39,660.0041,007.50","42,939","44,494","11,937,617"
2018-12-21,"38,200","38,650","38,100","38,650","38,890.00","39,430.0040,820.00","42,793","44,426","14,947,080"
2018-12-24,"38,500","39,050","38,300","38,800","38,820.00","39,290.0040,630.00","42,648","44,360","9,729,530"
2018-12-26,"38,400","38,750","38,300","38,350","38,710.00","39,100.0040,395.00","42,513","44,300","12,707,675"
2018-12-27,"38,700","38,800","38,100","38,250","38,540.00","38,880.0040,150.00","42,378","44,235","10,510,643"
2018-12-28,"38,250","38,900","38,200","38,700","38,550.00","38,750.0039,927.50","42,262","44,172","9,900,267"
2019-01-02,"39,400","39,400","38,550","38,750","38,570.00","38,730.0039,772.50","42,163","44,112","7,847,664"
2019-01-03,"38,300","38,550","37,450","37,600","38,330.00","38,575.0039,490.00","42,044","44,051","12,471,493"
2019-01-04,"37,450","37,600","36,850","37,450","38,150.00","38,430.0039,255.00","41,919","43,983","14,108,958"
2019-01-07,"38,000","38,900","37,800","38,750","38,250.00","38,395.0039,120.00","41,810","43,920","12,748,997"
2019-01-08,"38,000","39,200","37,950","38,100","38,130.00","38,340.0039,000.00","41,727","43,854","12,756,554"
2019-01-09,"38,650","39,600","38,300","39,600","38,300.00","38,435.0038,932.50","41,653","43,805","17,452,708"
